team,playerId,firstName,lastName,positionCode,gamesPlayed,goals,assists,points,plusMinus,shots,shootingPctg,satPercentage,usatPercentage,zoneStartPct5v5,avgTimeOnIcePerGame,birthCountry,birthDate,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,faceoffWinPctg,firstGoals,gameWinningGoals,giveaways,giveawaysPer60,heightInInches,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,overtimeGoals,penaltyMinutes,powerPlayGoals,satPercentageAhead,satPercentageBehind,satPercentageClose,satPercentageTied,satRelative,seasonId,shootingPct5v5,shootsCatches,shootsCatches_roster,shorthandedGoals,shotAttemptsBlocked,skaterFullName,skaterSavePct5v5,skaterShootingPlusSavePct5v5,sweaterNumber,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame,timeOnIcePerGame5v5,totalShotAttempts,usatPercentageAhead,usatPercentageBehind,usatPercentageTied,usatPrecentageClose,usatRelative,weightInPounds
VAN,8485385,Braeden,Cootes,C,3,0,0,0,-2,0,0.0,,,,646.6667,,,1,1.85,,0,,0.384615,0,0,4,7.42,,3,5.56,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,Braeden Cootes,,,,0,0.0,VAN,646.66,,0,,,,,,
VGK,8475188,Brayden,McNabb,D,53,4,4,8,-7,65,0.061538,0.522,0.535,0.509,1234.6038,,,125,6.87,1,1,2,0.0,1,1,39,2.14,,98,5.39,0,0,1,3,2,40,46,0,0,20,0,0.478,0.563,0.509,0.514,-0.005,,0.072,,,0,61,Brayden McNabb,0.889,0.961,,16,0.88,VGK,1234.6,1033.735,172,0.504,0.58,0.511,0.523,0.004,
VGK,8475191,Reilly,Smith,R,62,12,9,21,-11,78,0.153846,0.501,0.496,0.489,828.1774,,,12,0.84,0,0,0,0.320755,1,2,57,3.99,,24,1.68,1,2,3,3,2,27,38,1,1,4,1,0.477,0.516,0.486,0.501,-0.019,,0.069,,,1,28,Reilly Smith,0.887,0.956,,10,0.7,VGK,828.17,725.58,144,0.492,0.496,0.498,0.482,-0.028,
VGK,8475343,Nic,Dowd,C,65,4,13,17,-7,56,0.071429,,,,898.8,,,,,,,,0.486887,,0,,,,,,,,,,,,,,0,67,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
VGK,8475913,Mark,Stone,R,50,21,41,62,12,106,0.198113,0.555,0.571,0.594,1151.76,,,39,2.43,0,2,2,0.307692,1,4,53,3.31,,23,1.43,0,1,4,4,4,50,63,2,2,9,7,0.516,0.579,0.557,0.556,0.058,,0.11,,,0,32,Mark Stone,0.876,0.986,,25,1.56,VGK,1151.76,790.04,201,0.556,0.579,0.574,0.575,0.075,
VGK,8476438,Brandon,Saad,L,46,3,5,8,-8,73,0.041096,0.516,0.519,0.533,805.5,,,18,1.74,0,0,0,0.290323,2,0,28,2.72,,10,0.97,0,0,1,3,0,26,30,0,0,14,0,0.432,0.592,0.503,0.489,-0.002,,0.064,,,0,30,Brandon Saad,0.894,0.958,,10,0.97,VGK,805.5,731.456,133,0.452,0.589,0.48,0.503,-0.006,
VGK,8476448,William,Karlsson,C,14,4,3,7,-1,30,0.133333,,,,908.7857,,,13,3.67,2,1,3,0.575949,0,1,11,3.11,,3,0.84,0,0,1,0,0,7,8,0,0,4,1,,,,,,,,,,1,10,William Karlsson,,,,3,0.84,VGK,908.78,,48,,,,,,
VGK,8476881,Tomas,Hertl,C,72,24,30,54,-15,179,0.134078,0.558,0.548,0.604,1036.5139,,,38,1.83,2,2,4,0.578947,0,4,47,2.26,,99,4.77,2,0,6,9,5,81,103,2,2,39,13,0.462,0.615,0.536,0.56,0.052,,0.094,,,0,77,Tomas Hertl,0.858,0.952,,16,0.77,VGK,1036.51,759.263,359,0.449,0.609,0.546,0.518,0.034,
VGK,8476925,Colton,Sissons,C,56,5,5,10,-10,64,0.078125,0.461,0.465,0.328,736.5714,,,39,3.4,0,0,0,0.566901,1,1,28,2.44,,83,7.24,0,1,1,1,2,25,30,0,0,19,0,0.363,0.526,0.47,0.463,-0.077,,0.049,,,0,21,Colton Sissons,0.913,0.962,,9,0.78,VGK,736.57,613.589,115,0.372,0.506,0.485,0.488,-0.083,
VGK,8477018,Ben,Hutton,D,52,6,9,15,4,69,0.086957,0.504,0.505,0.636,883.4808,,,51,3.99,0,0,0,0.0,0,1,42,3.29,,24,1.88,0,0,0,3,1,16,20,0,0,19,0,0.47,0.533,0.505,0.496,-0.001,,0.123,,,0,50,Ben Hutton,0.883,1.006,,18,1.41,VGK,883.48,859.461,139,0.476,0.515,0.519,0.515,-0.004,
VGK,8477034,Jaycob,Megna,D,4,0,0,0,-5,1,0.0,0.44,0.437,0.352,637.25,,,1,1.41,,0,,0.0,0,0,2,2.82,,6,8.47,0,0,0,0,0,0,0,0,0,2,0,0.09,0.476,0.44,0.555,-0.08,,0.0,,,0,0,Jaycob Megna,0.615,0.615,,0,0.0,VGK,637.25,622.25,1,0.1,0.533,0.521,0.435,-0.114,
VGK,8477447,Shea,Theodore,D,60,8,25,33,10,112,0.071429,0.537,0.543,0.528,1389.9667,,,79,3.41,1,1,2,0.0,2,3,73,3.15,,2,0.08,1,0,3,3,1,48,56,0,0,18,2,0.519,0.558,0.513,0.526,0.019,,0.079,,,0,109,Shea Theodore,0.911,0.99,,18,0.77,VGK,1389.96,1098.033,277,0.544,0.555,0.527,0.52,0.027,
VGK,8477964,Ivan,Barbashev,L,72,20,30,50,7,117,0.17094,,,,973.2222,,,34,1.74,0,1,1,0.22,3,2,81,4.16,,116,5.95,0,0,3,3,2,53,61,0,0,12,2,,,,,,,,,,0,36,Ivan Barbashev,,,,14,0.71,VGK,973.22,,214,,,,,,
VGK,8478396,Noah,Hanifin,D,61,3,20,23,-6,113,0.026549,0.534,0.537,0.603,1363.1148,,,104,4.5,0,0,0,0.0,1,0,89,3.85,,30,1.29,0,0,2,1,1,52,56,0,0,10,0,0.44,0.584,0.526,0.537,0.021,,0.086,,,0,96,Noah Hanifin,0.888,0.974,,34,1.47,VGK,1363.11,1132.393,265,0.467,0.578,0.534,0.53,0.02,
VGK,8478397,Rasmus,Andersson,D,71,13,25,38,-4,155,0.083871,,,,1393.6761,,,,,,,,0.0,,0,,,,,,,,,,,,,,0,65,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,
VGK,8478403,Jack,Eichel,C,64,24,50,74,9,228,0.105263,0.531,0.542,0.613,1275.4219,,,37,1.63,2,0,2,0.478389,7,5,107,4.71,,34,1.49,1,0,7,1,1,76,86,2,2,16,0,0.531,0.546,0.503,0.514,0.012,,0.109,,,1,95,Jack Eichel,0.888,0.997,,24,1.05,VGK,1275.42,872.062,409,0.561,0.552,0.515,0.505,0.024,
VGK,8478434,Keegan,Kolesar,R,72,6,11,17,-16,62,0.096774,0.483,0.491,0.41,694.7778,,,35,2.51,0,0,0,0.416667,1,0,32,2.3,,247,17.77,0,0,2,2,0,30,34,0,0,51,0,0.4,0.537,0.485,0.481,-0.044,,0.064,,,0,28,Keegan Kolesar,0.872,0.936,,4,0.28,VGK,694.77,649.916,124,0.406,0.529,0.509,0.511,-0.04,
VGK,8478468,Jeremy,Lauzon,D,58,0,10,10,-5,59,0.0,0.497,0.498,0.48,1040.1724,,,90,5.37,0,0,0,0.0,0,0,38,2.26,,219,13.06,0,0,1,1,0,39,41,0,0,85,0,0.492,0.491,0.497,0.511,-0.029,,0.101,,,0,48,Jeremy Lauzon,0.869,0.97,,8,0.47,VGK,1040.17,913.758,148,0.503,0.475,0.528,0.491,-0.033,
VGK,8478483,Mitch,Marner,R,71,19,51,70,14,140,0.135714,0.552,0.559,0.632,1198.493,,,43,1.81,2,0,2,0.406557,1,1,95,4.01,,22,0.93,3,1,6,4,6,57,77,0,0,20,4,0.491,0.562,0.543,0.587,0.047,,0.111,,,0,99,Mitch Marner,0.902,1.013,,33,1.39,VGK,1198.49,815.971,316,0.512,0.557,0.596,0.542,0.052,
VGK,8479353,Brett,Howden,C,48,9,9,18,-6,53,0.169811,0.509,0.518,0.496,880.4583,,,14,1.19,0,0,0,0.50463,3,0,41,3.49,,88,7.49,0,2,3,2,0,23,30,0,0,33,0,0.455,0.53,0.524,0.527,-0.019,,0.094,,,0,12,Brett Howden,0.875,0.969,,10,0.85,VGK,880.45,740.5,95,0.476,0.515,0.547,0.548,-0.017,
VGK,8479550,Tanner,Laczynski,C,10,0,5,5,0,12,0.0,0.507,0.485,0.437,646.2,,,5,2.78,0,0,0,0.487179,0,0,5,2.78,,2,1.11,0,0,0,0,0,5,5,0,0,4,0,0.631,0.433,0.504,0.574,0.007,,0.113,,,0,7,Tanner Laczynski,0.893,1.006,,3,1.67,VGK,646.2,597.9,24,0.607,0.405,0.562,0.479,-0.007,
VGK,8479639,Dylan,Coghlan,D,3,0,0,0,1,2,0.0,0.5,0.507,0.703,903.3333,,,4,5.31,,0,,0.0,0,0,2,2.65,,4,5.31,0,0,0,0,0,3,3,0,0,2,0,0.357,0.536,0.47,0.515,0.007,,0.15,,,0,2,Dylan Coghlan,0.875,1.025,,0,0.0,VGK,903.33,879.666,7,0.363,0.538,0.538,0.513,-0.007,
VGK,8480007,Jonas,Rondbjerg,R,4,0,1,1,-2,6,0.0,0.487,0.483,0.578,724.75,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,0,0.0,0,0,0,0,1,2,3,0,0,0,0,0.6,0.465,0.444,0.4,0.006,,0.1,,,0,3,Jonas Rondbjerg,0.789,0.889,,1,1.24,VGK,724.75,700.0,12,0.687,0.457,0.222,0.4,0.01,
VGK,8481527,Kaedan,Korczak,D,71,3,11,14,6,56,0.053571,0.517,0.522,0.53,980.1972,,,91,4.7,0,0,0,0.0,0,0,82,4.24,,94,4.86,0,0,2,1,1,27,31,0,0,24,0,0.49,0.545,0.491,0.505,0.0,,0.107,,,0,58,Kaedan Korczak,0.896,1.003,,11,0.56,VGK,980.19,930.197,145,0.498,0.541,0.518,0.491,0.002,
VGK,8481534,Raphael,Lavoie,C,1,0,0,0,0,0,0.0,0.611,0.416,0.6,514.0,,,0,0.0,,0,,0.0,0,0,1,7.0,,1,7.0,0,0,0,0,0,1,1,0,0,0,0,,0.687,0.25,0.0,0.127,,0.0,,,0,1,Raphael Lavoie,1.0,1.0,,0,0.0,VGK,514.0,514.0,2,,0.5,0.0,0.142,-0.096,
VGK,8481604,Pavel,Dorofeyev,R,72,34,24,58,-3,203,0.167488,0.563,0.553,0.629,1052.7778,,,25,1.18,0,0,0,0.0,3,4,55,2.61,,25,1.18,4,2,6,7,5,64,88,0,0,22,18,0.519,0.586,0.559,0.568,0.06,,0.091,,,0,117,Pavel Dorofeyev,0.9,0.991,,12,0.56,VGK,1052.77,792.333,408,0.506,0.564,0.577,0.54,0.041,
VGK,8482062,Cole,Smith,R,53,6,4,10,-7,59,0.101695,,,,822.6981,,,,,,,,0.315789,,1,,,,,,,,,,,,,,0,35,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
VGK,8482125,Alexander,Holtz,R,28,3,6,9,-1,30,0.1,0.468,0.456,0.52,688.8571,,,11,2.05,0,0,0,0.214286,1,0,20,3.73,,29,5.41,1,1,1,1,2,17,23,0,0,10,0,0.447,0.494,0.429,0.464,-0.038,,0.132,,,0,18,Alexander Holtz,0.89,1.022,,1,0.18,VGK,688.85,653.464,71,0.43,0.48,0.462,0.439,-0.052,
VGK,8483890,Braeden,Bowman,R,54,8,18,26,-16,75,0.106667,0.494,0.497,0.6,847.8704,,,24,1.88,0,0,0,0.25,2,2,22,1.72,,19,1.49,2,0,3,2,0,38,45,0,0,12,2,0.475,0.498,0.481,0.504,-0.034,,0.108,,,0,29,Braeden Bowman,0.832,0.94,,16,1.25,VGK,847.87,755.259,149,0.493,0.494,0.507,0.485,-0.035,
VGK,8485251,Kai,Uchacz,C,3,0,0,0,-1,2,0.0,0.411,0.5,0.6,731.0,,,3,4.92,,0,,0.464286,0,0,2,3.28,,7,11.49,0,0,0,0,0,0,0,0,0,5,0,0.473,0.0,0.4,0.444,-0.132,,0.083,,,0,1,Kai Uchacz,0.846,0.929,,0,0.0,VGK,731.0,691.0,3,0.5,0.0,0.55,0.5,-0.065,
WPG,8473604,Jonathan,Toews,C,71,9,15,24,-18,96,0.09375,0.472,0.465,0.57,875.5634,,,30,1.73,0,0,0,0.614773,2,0,55,3.18,,15,0.86,1,2,2,0,0,34,39,0,0,32,4,0.446,0.522,0.482,0.457,-0.021,,0.057,,,0,25,Jonathan Toews,0.916,0.973,,19,1.1,WPG,875.56,715.633,160,0.444,0.528,0.433,0.469,-0.025,
WPG,8474679,Gustav,Nyquist,R,50,1,11,12,-8,60,0.016667,0.473,0.467,0.556,766.14,,,19,1.78,0,0,0,0.4,0,0,25,2.34,,27,2.53,0,0,3,3,2,16,24,0,0,10,0,0.442,0.505,0.478,0.474,-0.025,,0.053,,,0,28,Gustav Nyquist,0.919,0.972,,12,1.12,WPG,766.14,608.2,112,0.442,0.521,0.444,0.467,-0.026,
WPG,8475799,Nino,Niederreiter,R,55,8,11,19,-4,76,0.105263,0.497,0.504,0.4,834.3818,,,20,1.56,1,1,2,0.5,0,2,38,2.98,,66,5.17,1,0,1,1,2,26,31,0,0,14,1,0.421,0.516,0.508,0.558,0.017,,0.067,,,0,27,Nino Niederreiter,0.908,0.975,,7,0.54,WPG,834.38,722.563,134,0.45,0.5,0.564,0.516,0.028,
WPG,8476331,Dylan,DeMelo,D,71,3,16,19,9,69,0.043478,0.508,0.51,0.572,1288.5211,,,96,3.77,0,0,0,0.0,1,0,65,2.55,,99,3.89,1,0,0,1,1,43,46,0,0,36,0,0.474,0.56,0.516,0.496,0.03,,0.1,,,0,60,Dylan DeMelo,0.904,1.004,,19,0.74,WPG,1288.52,1101.056,175,0.489,0.556,0.492,0.513,0.04,
WPG,8476392,Adam,Lowry,C,59,5,14,19,-1,61,0.081967,0.515,0.508,0.373,892.4576,,,38,2.59,0,0,0,0.537676,3,1,33,2.25,,122,8.34,0,1,1,0,0,46,48,0,0,21,0,0.491,0.531,0.53,0.522,0.021,,0.082,,,1,28,Adam Lowry,0.911,0.993,,15,1.02,WPG,892.45,744.372,137,0.506,0.494,0.524,0.527,0.018,
WPG,8476460,Mark,Scheifele,C,71,32,54,86,3,153,0.20915,0.502,0.494,0.655,1289.9437,,,39,1.53,3,3,6,0.471008,4,6,103,4.04,,29,1.13,1,5,4,2,1,76,89,1,1,31,7,0.466,0.533,0.502,0.507,0.02,,0.131,,,0,46,Mark Scheifele,0.895,1.026,,26,1.02,WPG,1289.94,999.535,288,0.458,0.522,0.502,0.492,0.014,
WPG,8476480,Vladislav,Namestnikov,C,57,7,6,13,-11,70,0.1,0.49,0.499,0.508,831.7719,,,36,2.73,0,1,1,0.398058,3,1,44,3.34,,71,5.39,1,1,1,1,0,32,36,0,0,28,2,0.476,0.466,0.512,0.526,0.001,,0.059,,,0,33,Vladislav Namestnikov,0.906,0.965,,8,0.6,WPG,831.77,675.859,139,0.491,0.475,0.527,0.527,0.018,
WPG,8476525,Colin,Miller,D,15,0,1,1,-8,16,0.0,0.464,0.459,0.489,825.4667,,,10,2.9,0,0,0,0.0,0,0,11,3.19,,25,7.26,0,0,1,0,0,9,10,0,0,6,0,0.425,0.489,0.491,0.473,-0.014,,0.054,,,0,22,Colin Miller,0.878,0.932,,2,0.58,WPG,825.46,765.533,48,0.444,0.457,0.484,0.482,-0.013,
WPG,8477504,Josh,Morrissey,D,66,12,36,48,9,121,0.099174,0.507,0.506,0.618,1487.8788,,,104,3.81,1,0,1,0.0,3,2,82,3.0,,29,1.06,3,0,2,2,2,56,65,1,1,26,2,0.459,0.549,0.521,0.513,0.035,,0.122,,,0,97,Josh Morrissey,0.909,1.031,,16,0.58,WPG,1487.87,1172.287,283,0.477,0.538,0.506,0.513,0.037,
WPG,8477938,Haydn,Fleury,D,30,1,1,2,-15,21,0.047619,,,,846.5,,,41,5.81,0,0,0,0.0,1,0,21,2.97,,46,6.52,1,0,0,1,3,10,15,0,0,8,0,,,,,,,,,,0,20,Haydn Fleury,,,,8,1.13,WPG,846.5,,56,,,,,,
WPG,8478398,Kyle,Connor,L,71,32,49,81,1,232,0.137931,0.499,0.49,0.658,1291.5352,,,16,0.62,4,2,6,0.0,6,2,62,2.43,,26,1.02,3,0,4,2,1,85,95,1,1,16,3,0.467,0.535,0.499,0.494,0.015,,0.13,,,2,93,Kyle Connor,0.892,1.022,,19,0.74,WPG,1291.53,966.619,420,0.459,0.522,0.489,0.487,0.007,
WPG,8480014,Gabriel,Vilardi,C,71,27,32,59,-7,134,0.201493,0.488,0.484,0.653,1125.4648,,,33,1.48,1,1,2,0.43617,4,2,55,2.47,,17,0.76,4,2,6,4,1,61,78,0,0,20,11,0.466,0.514,0.493,0.486,-0.001,,0.126,,,0,52,Gabriel Vilardi,0.898,1.024,,12,0.54,WPG,1125.46,889.591,264,0.458,0.513,0.485,0.488,-0.001,
WPG,8480049,Dylan,Samberg,D,55,1,12,13,5,68,0.014706,0.505,0.515,0.436,1298.6364,,,97,4.88,1,0,1,0.0,1,0,58,2.92,,44,2.21,1,0,0,2,1,34,38,0,0,10,0,0.458,0.525,0.502,0.533,0.004,,0.076,,,0,66,Dylan Samberg,0.919,0.995,,22,1.1,WPG,1298.63,1094.927,172,0.478,0.534,0.535,0.508,0.028,
WPG,8480113,Alex,Iafallo,L,71,12,14,26,5,99,0.121212,0.499,0.488,0.542,923.5493,,,50,2.74,2,1,3,0.454545,5,3,26,1.42,,103,5.65,0,0,0,3,2,45,50,0,0,14,2,0.456,0.555,0.487,0.492,0.013,,0.101,,,0,32,Alex Iafallo,0.899,1.0,,10,0.54,WPG,923.54,758.676,181,0.461,0.533,0.476,0.471,0.004,
WPG,8480145,Neal,Pionk,D,43,3,6,9,3,86,0.034884,0.493,0.489,0.526,1368.1395,,,67,4.09,0,0,0,0.0,0,1,50,3.05,,87,5.32,0,0,0,4,0,33,37,0,0,21,1,0.456,0.527,0.48,0.502,-0.001,,0.09,,,0,68,Neal Pionk,0.934,1.024,,12,0.73,WPG,1368.13,1036.186,191,0.47,0.509,0.49,0.475,-0.002,
WPG,8480196,Jacob,Bryson,D,42,2,4,6,-5,17,0.117647,,,,627.5238,,,,,,,,0.0,,0,,,,,,,,,,,,,,0,10,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
WPG,8480289,Morgan,Barron,C,62,11,12,23,7,91,0.120879,0.484,0.485,0.278,767.8871,,,39,2.94,0,0,0,0.464286,5,2,32,2.41,,128,9.67,3,0,4,1,0,38,46,0,0,26,0,0.453,0.528,0.475,0.473,-0.01,,0.096,,,2,27,Morgan Barron,0.929,1.025,,16,1.2,WPG,767.88,631.983,164,0.47,0.521,0.47,0.475,-0.003,
WPG,8481043,Cole,Koepke,L,55,6,8,14,1,65,0.092308,0.449,0.452,0.291,602.4727,,,9,0.97,0,0,0,0.0,1,1,22,2.39,,157,17.05,0,2,1,1,0,33,37,0,0,14,0,0.433,0.513,0.462,0.418,-0.045,,0.086,,,1,26,Cole Koepke,0.931,1.017,,12,1.3,WPG,602.47,497.509,128,0.459,0.503,0.404,0.455,-0.036,
WPG,8481572,Ville,Heinola,D,3,0,0,0,0,5,0.0,0.555,0.547,0.565,794.0,,,3,4.53,,0,,0.0,0,0,1,1.51,,5,7.55,0,0,0,0,0,2,2,0,0,0,0,0.461,0.857,0.685,0.647,0.009,,0.055,,,0,1,Ville Heinola,0.916,0.971,,0,0.0,WPG,794.0,681.333,8,0.482,1.0,0.6,0.666,0.044,
WPG,8482149,Cole,Perfetti,C,57,10,18,28,-5,120,0.083333,0.531,0.519,0.569,924.4035,,,26,1.77,0,1,1,0.444444,1,2,49,3.34,,44,3.0,6,0,6,4,1,57,74,1,1,16,2,0.463,0.571,0.554,0.566,0.04,,0.073,,,0,58,Cole Perfetti,0.916,0.989,,19,1.29,WPG,924.4,743.07,252,0.461,0.56,0.543,0.538,0.031,
WPG,8482192,Isaak,Phillips,D,3,0,0,0,0,3,0.0,0.372,0.296,0.437,571.0,,,1,2.1,,0,,0.0,0,0,2,4.2,,3,6.3,0,0,0,0,0,0,0,0,0,2,0,0.307,1.0,0.437,0.437,-0.158,,0.0,,,0,2,Isaak Phillips,1.0,1.0,,0,0.0,WPG,571.0,568.666,5,0.235,1.0,0.333,0.333,-0.247,
WPG,8482652,Walker,Duehr,R,3,0,0,0,-1,2,0.0,0.458,0.421,0.625,570.0,,,2,4.21,,0,,0.0,0,0,1,2.1,,10,21.05,0,0,0,0,1,2,3,0,0,0,0,0.5,0.0,0.435,0.44,-0.059,,0.0,,,0,0,Walker Duehr,0.928,0.928,,2,4.21,WPG,570.0,564.0,5,0.47,0.0,0.4,0.387,-0.082,
WPG,8482765,Isak,Rosen,R,26,4,4,8,-3,24,0.166667,,,,720.0385,,,,,,,,1.0,,0,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
WPG,8482787,Nikita,Chibrikov,R,8,0,0,0,0,5,0.0,0.431,0.414,0.657,551.75,,,5,4.07,,0,,0.0,0,0,6,4.89,,10,8.15,0,0,1,1,0,2,4,0,0,12,0,0.297,0.687,0.438,0.396,-0.009,,0.2,,,0,7,Nikita Chibrikov,0.896,1.096,,2,1.63,WPG,551.75,549.5,16,0.387,0.555,0.363,0.438,-0.022,
WPG,8483471,Brad,Lambert,C,14,2,3,5,-2,13,0.153846,,,,597.9286,,,3,1.29,0,0,0,0.0,0,0,8,3.44,,7,3.01,0,0,0,0,0,7,7,0,0,2,0,,,,,,,,,,0,5,Brad Lambert,,,,0,0.0,WPG,597.92,,25,,,,,,
WPG,8483510,Elias,Salomonsson,D,28,1,3,4,-2,35,0.028571,0.514,0.505,0.475,1117.2143,,,24,2.76,0,0,0,0.0,0,0,31,3.56,,44,5.06,0,0,0,2,0,25,27,0,0,10,0,0.464,0.556,0.493,0.517,0.031,,0.063,,,0,41,Elias Salomonsson,0.944,1.007,,2,0.23,WPG,1117.21,1003.107,103,0.476,0.542,0.498,0.479,0.034,
WPG,8483526,Danil,Zhilkin,C,4,0,0,0,2,2,0.0,0.304,0.321,0.333,494.25,,,4,7.28,,0,,0.315789,0,0,1,1.82,,3,5.46,0,0,0,0,0,3,3,0,0,0,0,0.25,1.0,0.384,0.352,-0.136,,0.285,,,0,0,Danil Zhilkin,1.0,1.285,,0,0.0,WPG,494.25,436.0,5,0.352,,0.272,0.352,-0.115,
WPG,8484135,Parker,Ford,C,11,0,1,1,-2,7,0.0,0.395,0.408,0.361,589.0909,,,11,6.11,0,0,0,0.446154,0,0,1,0.55,,20,11.11,0,1,1,0,0,6,8,0,0,4,0,0.359,0.55,0.441,0.407,-0.088,,0.1,,,0,5,Parker Ford,0.904,1.004,,2,1.11,WPG,589.09,520.272,20,0.409,0.461,0.39,0.466,-0.072,
WSH,8471214,Alex,Ovechkin,L,72,26,27,53,-4,206,0.126214,,,,1049.9167,,,14,0.66,0,5,5,0.666667,4,4,55,2.61,,117,5.57,1,0,10,9,6,100,126,0,0,26,5,,,,,,,,,,0,127,Alex Ovechkin,,,,9,0.42,WSH,1049.91,,459,,,,,,
WSH,8475795,Dylan,McIlrath,D,12,0,0,0,-1,4,0.0,0.44,0.422,0.322,540.0,,,7,3.88,,0,,0.0,0,0,7,3.88,,23,12.77,0,0,0,0,0,4,4,0,0,10,0,0.409,0.465,0.455,0.454,-0.05,,0.035,,,0,5,Dylan McIlrath,0.95,0.985,,0,0.0,WSH,540.0,527.666,13,0.4,0.424,0.444,0.454,-0.08,
WSH,8476880,Tom,Wilson,R,62,25,27,52,13,135,0.185185,0.544,0.573,0.432,1178.129,,,47,2.31,3,4,7,0.444444,8,3,75,3.69,,163,8.03,0,1,3,6,1,62,73,0,0,94,7,0.554,0.569,0.533,0.509,0.057,,0.103,,,0,57,Tom Wilson,0.915,1.018,,12,0.59,WSH,1178.12,803.887,265,0.602,0.565,0.549,0.558,0.088,
WSH,8477845,Trevor,van Riemsdyk,D,58,2,9,11,-2,35,0.057143,0.488,0.499,0.422,943.7069,,,81,5.32,0,0,0,0.0,0,1,42,2.76,,10,0.65,0,1,0,1,0,20,22,0,0,16,0,0.438,0.512,0.509,0.513,-0.014,,0.084,,,0,35,Trevor van Riemsdyk,0.909,0.993,,15,0.98,WSH,943.7,823.586,92,0.441,0.503,0.549,0.524,-0.011,
WSH,8477947,Sonny,Milano,L,31,4,4,8,0,34,0.117647,0.524,0.534,0.591,533.0,,,3,0.65,0,0,0,0.666667,0,2,19,4.13,,9,1.96,0,1,3,2,0,7,13,0,0,4,0,0.508,0.513,0.547,0.566,0.012,,0.101,,,0,10,Sonny Milano,0.902,1.003,,4,0.87,WSH,533.0,467.387,57,0.517,0.532,0.565,0.563,0.014,
WSH,8478440,Dylan,Strome,C,70,16,35,51,1,131,0.122137,0.496,0.489,0.681,1092.1857,,,45,2.11,1,0,1,0.590025,4,1,60,2.82,,10,0.47,4,1,6,0,3,37,51,0,0,34,5,0.457,0.541,0.498,0.487,-0.002,,0.121,,,0,46,Dylan Strome,0.908,1.029,,16,0.75,WSH,1092.18,812.957,228,0.457,0.526,0.482,0.501,-0.024,
WSH,8478463,Anthony,Beauvillier,R,72,12,11,23,6,142,0.084507,0.498,0.504,0.554,938.7083,,,42,2.23,2,0,2,0.529412,3,4,38,2.02,,85,4.52,1,1,5,2,1,58,68,0,0,26,0,0.454,0.543,0.506,0.501,-0.001,,0.089,,,0,45,Anthony Beauvillier,0.908,0.997,,15,0.79,WSH,938.7,816.416,255,0.465,0.537,0.512,0.513,-0.005,
WSH,8478911,Matt,Roy,D,69,2,15,17,12,87,0.022989,0.499,0.509,0.479,1247.087,,,127,5.31,1,0,1,0.0,2,0,62,2.59,,106,4.43,0,1,1,1,0,41,44,0,0,12,0,0.487,0.518,0.491,0.491,-0.001,,0.088,,,0,65,Matt Roy,0.919,1.007,,11,0.46,WSH,1247.08,1049.782,196,0.512,0.513,0.501,0.505,0.0,
WSH,8479345,Jakob,Chychrun,D,70,23,28,51,13,208,0.110577,0.528,0.527,0.603,1415.0429,,,99,3.59,0,0,0,0.0,2,7,93,3.38,,52,1.88,2,1,7,8,7,99,124,2,2,57,6,0.536,0.524,0.519,0.524,0.05,,0.108,,,0,156,Jakob Chychrun,0.931,1.039,,34,1.23,WSH,1415.04,1108.714,488,0.532,0.515,0.531,0.526,0.035,
WSH,8479400,Pierre-Luc,Dubois,C,20,4,5,9,-5,32,0.125,,,,1050.5,,,11,1.88,1,0,1,0.485185,1,0,19,3.25,,18,3.08,0,1,1,2,1,11,16,0,0,19,2,,,,,,,,,,0,14,Pierre-Luc Dubois,,,,4,0.68,WSH,1050.5,,62,,,,,,
WSH,8479520,Brandon,Duhaime,L,72,4,4,8,-4,57,0.070175,0.462,0.476,0.215,656.125,,,51,3.88,1,0,1,0.315789,3,0,23,1.75,,137,10.44,1,1,0,2,1,27,32,0,0,66,0,0.434,0.501,0.476,0.461,-0.046,,0.053,,,1,38,Brandon Duhaime,0.924,0.977,,7,0.53,WSH,656.12,577.291,127,0.469,0.496,0.466,0.496,-0.038,
WSH,8480043,Timothy,Liljegren,D,46,1,10,11,-7,38,0.026316,,,,1189.2609,,,,,,,,0.0,,0,,,,,,,,,,,,,,0,29,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
WSH,8480144,David,Kampf,C,38,2,4,6,-12,36,0.055556,,,,901.5789,,,,,,,,0.526902,,0,,,,,,,,,,,,,,0,10,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
